Date,Open,High,Low,Close,Adj Close,Volume
2017-02-21,9761.269531,9775.490234,9721.360352,9763.929688,9763.922852,2406100
2017-02-22,9786.250000,9820.070313,9770.099609,9778.780273,9778.773438,2566100
2017-02-23,9774.080078,9810.559570,9748.940430,9769.309570,9769.302734,2525500
2017-02-24,9757.669922,9784.389648,9740.179688,9750.469727,9750.462891,2454600
2017-03-01,9751.120117,9758.780273,9674.780273,9674.780273,9674.773438,2474000
2017-03-02,9727.599609,9774.599609,9646.339844,9691.799805,9691.792969,2522300
2017-03-03,9672.259766,9679.820313,9633.879883,9648.209961,9648.203125,2180100
2017-03-06,9647.000000,9688.500000,9647.000000,9682.629883,9682.623047,1906000
2017-03-07,9690.259766,9738.070313,9690.200195,9738.070313,9738.063477,1882200
2017-03-08,9744.259766,9773.490234,9712.500000,9753.450195,9753.443359,2048400
2017-03-09,9740.049805,9743.780273,9650.320313,9658.610352,9658.603516,2432800
2017-03-10,9653.790039,9656.650391,9562.750000,9627.889648,9627.882813,2283500
2017-03-13,9656.559570,9697.339844,9656.559570,9697.339844,9697.333008,1858800
2017-03-14,9720.530273,9767.660156,9720.530273,9744.209961,9744.203125,2212800
2017-03-15,9741.290039,9749.009766,9714.580078,9740.309570,9740.302734,1836600
2017-03-16,9768.849609,9842.169922,9768.849609,9837.830078,9837.823242,2102200
2017-03-17,9845.589844,9908.690430,9835.509766,9908.690430,9908.683594,2689700
2017-03-20,9905.809570,9916.179688,9869.349609,9912.969727,9912.962891,2118700
2017-03-21,9923.179688,9976.610352,9918.389648,9972.490234,9972.483398,2317100
2017-03-22,9911.959961,9922.660156,9843.070313,9922.660156,9922.653320,2270500
2017-03-23,9921.969727,9945.240234,9897.450195,9930.740234,9930.733398,2615300
2017-03-24,9914.120117,9932.679688,9892.309570,9902.980469,9902.973633,2324400
2017-03-27,9907.599609,9917.849609,9859.530273,9876.769531,9876.762695,2296100
2017-03-28,9909.990234,9924.139648,9799.280273,9876.450195,9876.443359,2595900
2017-03-29,9887.000000,9906.759766,9831.629883,9856.250000,9856.243164,2272800
2017-03-30,9869.280273,9878.620117,9836.330078,9848.150391,9848.143555,2296100
2017-03-31,9846.379883,9869.650391,9811.519531,9811.519531,9811.512695,2362400
2017-04-05,9856.440430,9949.480469,9856.440430,9949.480469,9949.473633,2734200
2017-04-06,9946.660156,9946.660156,9879.849609,9897.799805,9897.792969,2015700
2017-04-07,9892.980469,9900.879883,9788.519531,9873.370117,9873.363281,2422600
2017-04-10,9880.290039,9898.639648,9859.030273,9882.540039,9882.533203,2364800
2017-04-11,9881.530273,9896.589844,9820.410156,9832.419922,9832.413086,2287200
2017-04-12,9831.559570,9837.190430,9789.589844,9817.679688,9817.672852,2339400
2017-04-13,9808.830078,9868.450195,9800.799805,9836.679688,9836.672852,2222700
2017-04-14,9806.150391,9808.330078,9730.940430,9732.929688,9732.922852,2179100
2017-04-17,9740.809570,9762.469727,9670.110352,9716.400391,9716.393555,2118300
2017-04-18,9735.759766,9771.070313,9727.259766,9746.559570,9746.552734,1763700
2017-04-19,9725.389648,9725.389648,9631.639648,9639.940430,9639.933594,2145200
2017-04-20,9639.929688,9664.240234,9622.250000,9632.690430,9632.683594,1820400
2017-04-21,9657.049805,9718.820313,9657.049805,9717.410156,9717.403320,1626700
2017-04-24,9742.910156,9772.959961,9683.700195,9717.950195,9717.943359,1467700
2017-04-25,9737.820313,9841.709961,9737.820313,9841.709961,9841.703125,2097800
2017-04-26,9859.110352,9865.879883,9827.469727,9856.450195,9856.443359,2146400
2017-04-27,9859.450195,9863.519531,9823.849609,9860.620117,9860.613281,1830500
2017-04-28,9868.379883,9897.040039,9845.839844,9872.000000,9871.993164,2208800
2017-05-02,9926.440430,9951.139648,9925.750000,9941.269531,9941.262695,2064300
2017-05-03,9957.620117,9979.910156,9937.990234,9955.330078,9955.323242,1702700
2017-05-04,9962.730469,9973.759766,9938.959961,9967.639648,9967.639648,1816700
2017-05-05,9954.940430,9960.990234,9899.940430,9899.940430,9899.940430,1708400
2017-05-08,9934.129883,9964.860352,9900.070313,9937.250000,9937.250000,1860700
2017-05-09,9967.009766,10001.940430,9899.080078,9915.480469,9915.480469,2425200
2017-05-10,9935.219727,9971.980469,9932.169922,9968.320313,9968.320313,1972100
2017-05-11,9968.509766,10018.790039,9964.299805,10001.480469,10001.480469,2145200
2017-05-12,9981.769531,10008.250000,9961.370117,9986.820313,9986.820313,1833700
2017-05-15,9978.280273,10036.820313,9978.280273,10036.820313,10036.820313,1810800
2017-05-16,10037.580078,10058.589844,9991.080078,10031.490234,10031.490234,2176300
2017-05-17,10019.620117,10029.620117,9967.969727,10013.669922,10013.669922,1822400
2017-05-18,9952.639648,9969.450195,9895.650391,9969.450195,9969.450195,1786200
2017-05-19,9970.400391,9979.730469,9947.139648,9947.620117,9947.620117,1852200
2017-05-22,9965.080078,9997.259766,9960.940430,9997.259766,9997.259766,1636800
2017-05-23,9994.679688,10038.200195,9992.580078,10007.839844,10007.839844,1747800
2017-05-24,10014.150391,10059.740234,10014.150391,10044.419922,10044.419922,1748400
2017-05-25,10059.910156,10108.490234,10059.200195,10108.490234,10108.490234,2021300
2017-05-26,10090.179688,10121.879883,10072.839844,10101.950195,10101.950195,1914300
2017-05-31,10095.950195,10116.129883,10025.879883,10040.719727,10040.719727,2713500
2017-06-01,10064.440430,10100.370117,10059.929688,10087.419922,10087.419922,1983100
2017-06-02,10117.759766,10152.530273,10117.059570,10152.530273,10152.530273,2100600
2017-06-05,10164.889648,10226.839844,10164.889648,10226.839844,10226.839844,2208100
2017-06-06,10213.169922,10221.639648,10190.389648,10206.179688,10206.179688,2078600
2017-06-07,10216.139648,10242.389648,10183.150391,10209.990234,10209.990234,2239900
